VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2019-11-01 00:12:51,2019-11-01 00:38:33,1,3.19,1,N,68,148,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
2,2019-11-01 00:48:29,2019-11-01 01:13:17,2,9.55,1,N,79,133,1,29.5,0.5,0.5,8.32,0,0.3,41.62,2.5
2,2019-11-01 00:39:39,2019-11-01 00:49:07,1,1.19,1,N,148,113,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,2019-11-01 00:52:05,2019-11-01 00:55:41,1,.51,1,N,113,113,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,2019-11-01 01:00:05,2019-11-01 01:06:40,1,1.04,1,N,113,234,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2019-11-01 00:55:04,2019-11-01 00:55:06,1,.00,5,N,230,230,1,65,0,0.5,13.16,0,0.3,78.96,0
2,2019-11-01 00:53:17,2019-11-01 01:07:37,2,4.07,1,N,79,263,1,14,0.5,0.5,1.5,0,0.3,19.3,2.5
2,2019-11-01 00:05:31,2019-11-01 00:35:40,6,5.58,1,N,148,145,1,24,0.5,0.5,5.56,0,0.3,33.36,2.5
1,2019-11-01 00:23:12,2019-11-01 00:39:34,1,2.60,1,N,230,224,1,12.5,3,0.5,3.25,0,0.3,19.55,2.5
2,2019-11-01 00:47:30,2019-11-01 01:13:08,1,18.01,2,N,132,234,1,52,0,0.5,6,6.12,0.3,67.42,2.5
1,2019-11-01 00:10:33,2019-11-01 00:44:59,1,6.60,1,N,236,148,1,26,3,0.5,4.47,0,0.3,34.27,2.5
1,2019-11-01 00:50:00,2019-11-01 01:03:04,1,1.70,1,N,148,249,1,10,3,0.5,2.75,0,0.3,16.55,2.5
2,2019-11-01 00:16:55,2019-11-01 00:23:56,1,1.36,1,N,41,42,2,7,0.5,0.5,0,0,0.3,8.3,0
2,2019-11-01 00:58:14,2019-11-01 01:04:45,1,1.21,1,N,48,142,1,6.5,0.5,0.5,1.7,0,0.3,12,2.5
1,2019-11-01 00:03:06,2019-11-01 00:29:14,1,14.40,1,N,132,7,1,40,0.5,0.5,8.25,0,0.3,49.55,0
2,2019-11-01 00:27:07,2019-11-01 00:46:48,4,2.82,1,N,249,48,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5
2,2019-11-01 00:49:58,2019-11-01 01:08:14,3,1.87,1,N,48,233,1,12,0.5,0.5,1,0,0.3,16.8,2.5
1,2019-11-01 00:05:28,2019-11-01 00:29:10,0,2.60,1,N,161,249,2,15.5,3,0.5,0,0,0.3,19.3,2.5
1,2019-11-01 00:42:29,2019-11-01 00:47:54,0,.80,1,N,100,233,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
1,2019-11-01 00:19:01,2019-11-01 00:31:46,1,2.40,1,N,234,237,1,11,3,0.5,2,0,0.3,16.8,2.5
2,2019-11-01 00:49:09,2019-11-01 00:54:56,1,.73,1,N,186,48,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2019-11-01 00:15:40,2019-11-01 00:18:28,1,.38,1,N,68,230,1,4,0.5,0.5,0,0,0.3,7.8,2.5
1,2019-11-01 00:07:31,2019-11-01 00:13:31,1,1.40,1,N,164,161,2,6.5,3,0.5,0,0,0.3,10.3,2.5
1,2019-11-01 00:20:04,2019-11-01 00:22:44,1,.40,1,N,162,162,2,4,3,0.5,0,0,0.3,7.8,2.5
1,2019-11-01 00:05:01,2019-11-01 00:16:17,1,2.70,1,N,142,90,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
1,2019-11-01 00:17:29,2019-11-01 00:36:33,1,5.60,1,N,90,74,1,18.5,3,0.5,4.7,0,0.3,27,2.5
2,2019-11-01 00:05:37,2019-11-01 00:14:19,2,1.29,1,N,90,48,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,2019-11-01 00:18:57,2019-11-01 00:59:25,2,12.62,1,N,50,165,1,40.5,0.5,0.5,10.08,6.12,0.3,60.5,2.5
2,2019-11-01 00:14:01,2019-11-01 00:45:42,1,11.28,1,N,132,37,2,34,0.5,0.5,0,0,0.3,35.3,0
1,2019-11-01 00:26:18,2019-11-01 00:50:34,1,16.70,4,N,233,265,1,53.5,3,0.5,0,0,0.3,57.3,2.5
1,2019-11-01 00:54:26,2019-11-01 00:54:56,0,16.70,5,N,265,265,1,4,0,0,0,0,0.3,4.3,0
2,2019-11-01 00:07:32,2019-11-01 00:20:59,1,1.79,1,N,148,158,1,10.5,0.5,0.5,1,0,0.3,15.3,2.5
2,2019-11-01 00:47:36,2019-11-01 01:19:10,1,19.73,2,N,132,151,1,52,0,0.5,10,6.12,0.3,68.92,0
2,2019-11-01 00:12:20,2019-11-01 00:22:06,1,1.72,1,N,231,113,1,8.5,0.5,0.5,1.84,0,0.3,14.14,2.5
2,2019-11-01 00:24:43,2019-11-01 00:32:35,1,.67,1,N,113,79,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,2019-11-01 00:04:20,2019-11-01 00:16:15,2,1.10,1,N,79,249,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,2019-11-01 00:30:16,2019-11-01 00:30:24,1,.00,2,N,68,68,2,0,0,0,0,0,0,0,0
2,2019-11-01 00:30:51,2019-11-01 00:50:57,1,4.33,1,N,68,33,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
2,2019-11-01 00:17:34,2019-11-01 00:22:10,1,.21,1,N,68,90,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2019-11-01 00:32:33,2019-11-01 00:55:29,1,4.72,1,N,113,233,1,18.5,0.5,0.5,1,0,0.3,23.3,2.5
1,2019-11-01 00:30:07,2019-11-01 00:54:47,1,10.30,1,N,132,39,2,31.5,0.5,0.5,0,0,0.3,32.8,0
2,2019-11-01 00:14:59,2019-11-01 00:21:29,1,1.29,1,N,50,163,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,2019-11-01 00:45:48,2019-11-01 00:54:29,1,1.78,1,N,113,100,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,2019-11-01 00:03:40,2019-11-01 00:05:51,1,.40,1,N,107,79,1,3.5,0.5,0.5,1.46,0,0.3,8.76,2.5
2,2019-11-01 00:07:47,2019-11-01 00:22:15,1,1.70,1,N,79,137,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,2019-11-01 00:28:57,2019-11-01 00:55:02,1,3.51,1,N,107,50,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
2,2019-11-01 00:57:04,2019-11-01 01:13:07,1,2.39,1,N,50,170,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
1,2019-11-01 00:00:23,2019-11-01 00:21:58,0,2.90,1,N,113,229,1,15,3,0.5,3.76,0,0.3,22.56,2.5
1,2019-11-01 00:31:09,2019-11-01 00:35:25,0,.70,1,N,161,164,1,5,3,0.5,1.75,0,0.3,10.55,2.5
1,2019-11-01 00:37:46,2019-11-01 00:56:27,0,5.10,1,N,234,87,1,18.5,3,0.5,1,0,0.3,23.3,2.5
2,2019-11-01 00:04:58,2019-11-01 00:13:28,1,1.02,1,N,79,114,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2019-11-01 00:14:50,2019-11-01 00:22:26,1,.71,1,N,114,148,1,6.5,0.5,0.5,2.58,0,0.3,12.88,2.5
2,2019-11-01 00:24:34,2019-11-01 00:37:31,1,2.77,1,N,79,65,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
2,2019-11-01 00:40:35,2019-11-01 00:55:11,1,3.35,1,N,65,17,2,13,0.5,0.5,0,0,0.3,14.3,0
1,2019-11-01 00:00:27,2019-11-01 00:04:37,1,.80,1,N,137,113,2,5,3,0.5,0,0,0.3,8.8,2.5
1,2019-11-01 00:05:44,2019-11-01 00:09:42,1,.40,1,N,113,107,1,4.5,3,0.5,0.83,0,0.3,9.13,2.5
1,2019-11-01 00:18:26,2019-11-01 00:36:32,2,2.00,1,N,164,148,1,12.5,3,0.5,2,0,0.3,18.3,2.5
1,2019-11-01 00:40:22,2019-11-01 00:50:43,2,1.80,1,N,148,90,1,9,3,0.5,1.55,0,0.3,14.35,2.5
1,2019-11-01 00:18:08,2019-11-01 00:47:34,1,17.50,2,N,132,45,1,52,2.5,0.5,11.05,0,0.3,66.35,2.5
1,2019-11-01 00:40:37,2019-11-01 00:52:23,1,2.60,1,N,170,236,2,11,3,0.5,0,0,0.3,14.8,2.5
2,2019-11-01 00:07:28,2019-11-01 00:17:40,3,2.35,1,N,107,140,1,10,0.5,0.5,3.45,0,0.3,17.25,2.5
1,2019-11-01 00:48:54,2019-11-01 01:20:33,1,.00,1,N,205,159,1,40.2,0,0.5,0,6.12,0.3,47.12,0
1,2019-11-01 00:08:55,2019-11-01 00:14:31,1,1.60,1,N,161,236,1,7,3,0.5,2.7,0,0.3,13.5,2.5
1,2019-11-01 00:20:55,2019-11-01 00:36:26,1,6.70,1,N,140,231,1,20.5,3,0.5,3,0,0.3,27.3,2.5
2,2019-11-01 00:52:21,2019-11-01 01:04:09,1,1.47,1,N,163,48,1,9,0.5,0.5,5,0,0.3,17.8,2.5
2,2019-11-01 00:36:52,2019-11-01 01:05:54,1,5.15,1,N,114,142,1,21.5,0.5,0.5,7.59,0,0.3,32.89,2.5
1,2019-11-01 00:21:52,2019-11-01 00:31:17,1,1.50,1,N,37,225,1,8,0.5,0.5,1.85,0,0.3,11.15,0
2,2019-11-01 00:07:56,2019-11-01 00:11:35,1,.39,1,N,249,114,1,4,0.5,0.5,0,0,0.3,7.8,2.5
2,2019-11-01 00:17:20,2019-11-01 00:36:41,1,2.15,1,N,114,87,1,13.5,0.5,0.5,1,0,0.3,18.3,2.5
1,2019-11-01 00:59:53,2019-11-01 01:09:24,0,1.40,1,N,79,107,1,8,3,0.5,2.12,0,0.3,13.92,2.5
2,2019-11-01 00:00:33,2019-11-01 00:12:17,1,1.67,1,N,107,68,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,2019-11-01 00:03:05,2019-11-01 00:24:54,6,7.10,1,N,142,87,1,23.5,0.5,0.5,6.82,0,0.3,34.12,2.5
2,2019-11-01 00:38:13,2019-11-01 00:57:38,6,5.73,1,N,231,238,2,20,0.5,0.5,0,0,0.3,23.8,2.5
1,2019-11-01 00:19:40,2019-11-01 00:25:59,1,.90,1,N,148,114,1,6,3,0.5,1.95,0,0.3,11.75,2.5
1,2019-11-01 00:27:31,2019-11-01 00:35:15,1,.50,1,N,114,114,1,5,3,0.5,1.5,0,0.3,10.3,2.5
1,2019-11-01 00:39:11,2019-11-01 01:01:58,1,3.80,1,N,114,256,1,17.5,3,0.5,2,0,0.3,23.3,2.5
1,2019-11-01 00:05:35,2019-11-01 00:09:36,1,.60,1,N,48,48,1,4.5,3,0.5,3.2,0,0.3,11.5,2.5
1,2019-11-01 00:37:38,2019-11-01 00:43:49,1,.70,1,N,114,79,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,2019-11-01 00:49:05,2019-11-01 00:59:47,2,1.30,1,N,79,113,1,8.5,3,0.5,3.05,0,0.3,15.35,2.5
2,2019-11-01 00:38:19,2019-11-01 01:03:45,1,8.60,1,N,255,262,1,27.5,0.5,0.5,5,0,0.3,36.3,2.5
2,2019-11-01 00:12:09,2019-11-01 00:23:38,1,1.45,1,N,107,148,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,2019-11-01 00:33:43,2019-11-01 00:47:03,1,3.67,1,N,107,237,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
2,2019-11-01 00:52:01,2019-11-01 00:59:01,1,1.74,1,N,239,141,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,2019-11-01 00:14:45,2019-11-01 00:32:40,1,2.41,1,N,114,170,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,2019-11-01 00:35:58,2019-11-01 00:49:31,1,2.24,1,N,170,79,1,11,0.5,0.5,1.48,0,0.3,16.28,2.5
2,2019-11-01 00:14:57,2019-11-01 00:36:15,1,4.78,1,N,186,87,1,18,0.5,0.5,1,0,0.3,22.8,2.5
1,2019-11-01 00:39:22,2019-11-01 01:16:44,0,18.00,2,N,132,90,1,52,2.5,0.5,6,6.12,0.3,67.42,2.5
2,2019-11-01 00:09:14,2019-11-01 00:16:53,2,1.01,1,N,79,4,1,6.5,0.5,0.5,1,0,0.3,11.3,2.5
2,2019-11-01 00:24:24,2019-11-01 00:34:32,2,1.26,1,N,79,249,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,2019-11-01 00:36:36,2019-11-01 00:50:31,2,2.54,1,N,249,233,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
2,2019-11-01 00:58:22,2019-11-01 01:09:46,2,1.17,1,N,79,148,1,8.5,0.5,0.5,1,0,0.3,13.3,2.5
2,2019-11-01 00:11:05,2019-11-01 00:23:00,3,2.68,1,N,48,140,1,11,0.5,0.5,1,0,0.3,15.8,2.5
2,2019-11-01 00:33:31,2019-11-01 00:46:50,5,3.09,1,N,229,246,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,2019-11-01 00:49:01,2019-11-01 00:54:02,4,.71,1,N,246,68,1,5,0.5,0.5,2.2,0,0.3,11,2.5
1,2019-11-01 00:08:02,2019-11-01 00:10:31,2,.50,1,N,246,100,3,4,3,0.5,0,0,0.3,7.8,2.5
2,2019-11-01 00:06:16,2019-11-01 00:09:23,1,.52,1,N,230,48,1,4,0.5,0.5,0,0,0.3,7.8,2.5
2,2019-11-01 00:07:48,2019-11-01 00:13:45,1,.92,1,N,249,186,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,2019-11-01 00:15:02,2019-11-01 00:25:41,1,2.06,1,N,186,229,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,2019-11-01 00:27:10,2019-11-01 00:28:05,1,.30,1,N,229,229,1,3,0.5,0.5,1.36,0,0.3,8.16,2.5
1,2019-11-01 00:01:41,2019-11-01 00:16:37,1,2.30,1,N,79,231,1,11.5,3,0.5,3.05,0,0.3,18.35,2.5
1,2019-11-01 00:21:57,2019-11-01 00:42:55,1,4.20,1,N,264,255,1,17,3,0.5,4.15,0,0.3,24.95,2.5
1,2019-11-01 00:54:29,2019-11-01 01:07:22,2,6.90,1,N,132,76,1,20.5,0.5,0.5,4.35,0,0.3,26.15,0
2,2019-11-01 00:26:54,2019-11-01 00:57:38,1,18.36,2,N,132,68,2,52,0,0.5,0,6.12,0.3,61.42,2.5
1,2019-11-01 00:12:17,2019-11-01 00:17:49,1,.80,1,N,161,100,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
1,2019-11-01 00:22:28,2019-11-01 00:35:12,1,3.20,1,N,100,238,1,12.5,3,0.5,1,0,0.3,17.3,2.5
1,2019-11-01 00:45:47,2019-11-01 00:53:13,2,1.60,1,N,239,166,1,7.5,3,0.5,2.26,0,0.3,13.56,2.5
1,2019-11-01 00:12:09,2019-11-01 00:44:56,1,18.00,2,N,132,48,1,52,2.5,0.5,10,6.12,0.3,71.42,2.5
1,2019-11-01 00:53:40,2019-11-01 00:57:31,1,.70,1,N,100,164,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
1,2019-11-01 00:59:33,2019-11-01 01:13:13,1,3.20,1,N,164,232,1,13,3,0.5,3.35,0,0.3,20.15,2.5
1,2019-11-01 00:09:14,2019-11-01 00:42:50,1,12.50,1,N,138,13,1,38.5,3,0.5,8.45,0,0.3,50.75,2.5
1,2019-11-01 00:59:41,2019-11-01 01:14:24,2,2.50,1,N,114,48,2,12,3,0.5,0,0,0.3,15.8,2.5
1,2019-11-01 00:38:02,2019-11-01 01:16:33,2,19.20,2,N,132,68,1,52,2.5,0.5,12.25,6.12,0.3,73.67,2.5
2,2019-11-01 00:06:54,2019-11-01 00:26:27,6,2.28,1,N,230,246,1,13.5,0.5,0.5,4.32,0,0.3,21.62,2.5
2,2019-11-01 00:24:01,2019-11-01 00:35:34,4,1.38,1,N,68,79,1,9,0.5,0.5,1,0,0.3,13.8,2.5
2,2019-11-01 00:36:18,2019-11-01 00:41:42,1,.83,1,N,79,113,1,5.5,0.5,0.5,1.4,0,0.3,10.7,2.5
2,2019-11-01 00:45:51,2019-11-01 01:00:58,2,2.98,1,N,249,142,1,12.5,0.5,0.5,2,0,0.3,18.3,2.5
2,2019-11-01 00:34:19,2019-11-01 00:42:16,1,1.04,1,N,113,148,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,2019-11-01 00:44:49,2019-11-01 00:52:13,1,.87,1,N,148,79,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,2019-11-01 00:16:02,2019-11-01 00:23:52,1,1.43,1,N,48,68,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2019-11-01 00:30:40,2019-11-01 00:41:12,1,1.24,1,N,68,48,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,2019-11-01 00:45:07,2019-11-01 00:53:08,1,1.56,1,N,48,229,1,7.5,0.5,0.5,1,0,0.3,12.3,2.5
1,2019-11-01 00:11:07,2019-11-01 00:19:21,1,1.20,1,N,48,186,1,7.5,3,0.5,0,0,0.3,11.3,2.5
1,2019-11-01 00:23:23,2019-11-01 00:26:26,1,.70,1,N,100,230,1,4.5,3,0.5,1.25,0,0.3,9.55,2.5
1,2019-11-01 00:48:59,2019-11-01 00:56:08,1,1.40,1,N,237,262,1,7,3,0.5,2.15,0,0.3,12.95,2.5
1,2019-11-01 00:15:09,2019-11-01 00:24:52,1,1.50,1,N,148,231,1,8,3,0.5,2.36,0,0.3,14.16,2.5
1,2019-11-01 00:31:51,2019-11-01 00:38:13,1,1.00,1,N,211,249,1,6,3,0.5,1,0,0.3,10.8,2.5
1,2019-11-01 00:40:19,2019-11-01 00:52:21,1,1.60,1,N,249,90,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5
1,2019-11-01 00:57:41,2019-11-01 01:09:28,1,1.40,1,N,90,158,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5
2,2019-11-01 00:34:33,2019-11-01 00:36:21,1,.41,1,N,74,74,1,3.5,0.5,0.5,0,0,0.3,4.8,0
1,2019-11-01 00:26:32,2019-11-01 00:40:35,1,5.40,1,N,231,233,1,17.5,3,0.5,3.2,0,0.3,24.5,2.5
1,2019-11-01 00:53:38,2019-11-01 00:57:47,1,.40,1,N,229,229,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
1,2019-11-01 00:16:04,2019-11-01 00:28:14,1,1.40,1,N,234,100,1,9,3,0.5,2.55,0,0.3,15.35,2.5
1,2019-11-01 00:43:59,2019-11-01 01:12:06,1,5.90,1,N,186,17,2,22,3,0.5,0,0,0.3,25.8,2.5
1,2019-11-01 00:04:09,2019-11-01 00:09:52,2,1.20,1,N,112,255,1,6,0.5,0.5,1.45,0,0.3,8.75,0
1,2019-11-01 00:14:08,2019-11-01 00:25:20,2,2.40,1,N,255,148,1,11,3,0.5,2.22,0,0.3,17.02,2.5
1,2019-11-01 00:27:22,2019-11-01 00:55:13,1,4.80,1,N,148,142,1,20.5,3,0.5,2,0,0.3,26.3,2.5
2,2019-11-01 00:07:56,2019-11-01 00:32:18,1,5.31,1,N,114,61,1,20,0.5,0.5,4.76,0,0.3,28.56,2.5
2,2019-11-01 00:05:16,2019-11-01 00:21:53,3,4.10,1,N,88,255,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5
2,2019-11-01 00:24:08,2019-11-01 00:40:35,2,1.96,1,N,255,37,2,12,0.5,0.5,0,0,0.3,13.3,0
2,2019-11-01 00:58:31,2019-11-01 01:05:22,5,3.07,1,N,132,10,1,10,0.5,0.5,2.82,0,0.3,14.12,0
1,2019-11-01 00:32:02,2019-11-01 01:00:42,2,3.80,1,N,237,68,2,20,3,0.5,0,0,0.3,23.8,2.5
1,2019-11-01 00:06:34,2019-11-01 00:36:54,1,4.10,1,N,186,148,1,21,3,0.5,4.95,0,0.3,29.75,2.5
1,2019-11-01 00:37:56,2019-11-01 00:52:32,1,2.70,1,N,148,68,1,12,3,0.5,3.15,0,0.3,18.95,2.5
1,2019-11-01 00:55:04,2019-11-01 01:22:35,1,4.70,1,N,90,256,1,20.5,3,0.5,4.85,0,0.3,29.15,2.5
2,2019-11-01 00:07:49,2019-11-01 00:21:42,1,2.95,1,N,239,68,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,2019-11-01 00:26:08,2019-11-01 00:37:43,1,1.50,1,N,90,113,1,8.5,0.5,0.5,2,0,0.3,14.3,2.5
2,2019-11-01 00:38:55,2019-11-01 00:44:54,1,1.22,1,N,113,231,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,2019-11-01 00:54:43,2019-11-01 01:00:25,1,.52,1,N,144,148,1,5.5,0.5,0.5,1,0,0.3,10.3,2.5
2,2019-11-01 00:08:52,2019-11-01 00:34:59,6,3.95,1,N,79,142,1,18.5,0.5,0.5,4.46,0,0.3,26.76,2.5
2,2019-11-01 00:38:05,2019-11-01 00:54:22,6,3.03,1,N,50,107,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
2,2019-11-01 00:58:36,2019-11-01 01:23:16,6,9.02,1,N,233,95,1,27.5,0.5,0.5,3.5,0,0.3,34.8,2.5
1,2019-11-01 00:45:54,2019-11-01 00:56:16,1,3.30,1,N,107,263,1,11.5,3,0.5,3.05,0,0.3,18.35,2.5
2,2019-11-01 00:28:31,2019-11-01 00:34:10,1,1.13,1,N,186,162,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2019-10-31 23:57:19,2019-11-01 00:21:58,5,6.41,1,N,140,256,1,23.5,0.5,0.5,5.46,0,0.3,32.76,2.5
2,2019-11-01 00:21:39,2019-11-01 00:42:46,1,5.87,1,N,260,37,1,20.5,0.5,0.5,4.36,0,0.3,26.16,0
2,2019-11-01 00:48:27,2019-11-01 00:56:42,1,1.60,1,N,36,36,2,8,0.5,0.5,0,0,0.3,9.3,0
2,2019-10-31 23:57:49,2019-10-31 23:58:46,1,.09,1,N,246,68,1,2.5,0.5,0.5,1,0,0.3,7.3,2.5
2,2019-11-01 00:41:14,2019-11-01 00:54:01,1,1.27,1,N,79,249,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,2019-11-01 00:16:41,2019-11-01 00:24:37,1,1.01,1,N,237,141,1,7,0.5,0.5,1.1,0,0.3,11.9,2.5
2,2019-11-01 00:36:43,2019-11-01 00:44:27,1,1.20,1,N,231,13,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2019-11-01 00:57:02,2019-11-01 01:27:40,1,6.28,1,N,249,61,2,24.5,0.5,0.5,0,0,0.3,28.3,2.5
2,2019-11-01 00:52:07,2019-11-01 00:59:56,1,.67,1,N,79,79,1,6.5,0.5,0.5,2.58,0,0.3,12.88,2.5
2,2019-11-01 00:57:02,2019-11-01 01:08:40,1,1.26,1,N,107,148,1,9,0.5,0.5,3.2,0,0.3,16,2.5
1,2019-11-01 00:53:54,2019-11-01 00:54:20,1,.00,1,N,129,129,2,2.5,0.5,0.5,0,0,0.3,3.8,0
1,2019-11-01 00:54:37,2019-11-01 00:55:06,2,.00,1,N,129,129,2,2.5,0.5,0.5,0,0,0.3,3.8,0
1,2019-11-01 00:55:33,2019-11-01 00:56:53,1,.00,1,N,82,82,2,3,0.5,0.5,0,0,0.3,4.3,0
2,2019-11-01 00:22:23,2019-11-01 00:47:46,2,2.73,1,N,234,48,1,16.5,0.5,0.5,6.09,0,0.3,26.39,2.5
2,2019-11-01 00:07:15,2019-11-01 00:13:13,1,.97,1,N,50,48,1,6,0.5,0.5,1,0,0.3,10.8,2.5
2,2019-11-01 00:24:03,2019-11-01 00:36:53,1,2.70,1,N,186,142,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
2,2019-11-01 00:40:56,2019-11-01 00:54:12,1,6.14,1,N,142,244,1,19,0.5,0.5,5.7,0,0.3,28.5,2.5
2,2019-11-01 00:40:42,2019-11-01 00:47:49,1,.95,1,N,79,107,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,2019-11-01 00:49:47,2019-11-01 01:03:11,1,1.47,1,N,113,148,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,2019-11-01 00:07:06,2019-11-01 00:39:23,1,12.99,1,N,162,216,1,38.5,0.5,0.5,8.46,0,0.3,50.76,2.5
2,2019-11-01 00:12:46,2019-11-01 00:21:06,1,.84,1,N,249,249,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,2019-11-01 00:29:53,2019-11-01 00:50:14,1,3.43,1,N,113,255,1,16.5,0.5,0.5,6.09,0,0.3,26.39,2.5
2,2019-11-01 00:57:24,2019-11-01 01:26:07,1,4.15,1,N,148,233,1,20,0.5,0.5,4.76,0,0.3,28.56,2.5
1,2019-11-01 00:24:20,2019-11-01 00:28:56,1,1.00,1,N,237,239,1,5.5,3,0.5,1.21,0,0.3,10.51,2.5
1,2019-11-01 00:45:35,2019-11-01 01:04:05,1,2.60,1,N,48,137,1,13,3,0.5,3.35,0,0.3,20.15,2.5
1,2019-11-01 00:07:29,2019-11-01 00:21:24,0,2.10,1,N,141,48,3,10.5,3,0.5,0,0,0.3,14.3,2.5
1,2019-11-01 00:16:44,2019-11-01 00:25:05,1,1.50,1,Y,138,129,2,7.5,0.5,0.5,0,0,0.3,8.8,0
1,2019-11-01 00:25:14,2019-11-01 00:33:10,2,1.20,1,N,237,163,2,7,3,0.5,0,0,0.3,10.8,2.5
1,2019-11-01 00:49:05,2019-11-01 00:55:22,1,1.10,1,N,237,141,1,6.5,3,0.5,1.5,0,0.3,11.8,2.5
1,2019-11-01 00:01:56,2019-11-01 00:06:52,2,.50,1,N,100,186,1,5,3,0.5,1.2,0,0.3,10,2.5
1,2019-11-01 00:09:09,2019-11-01 00:16:06,2,1.20,1,N,164,162,1,7,3,0.5,4,0,0.3,14.8,2.5
1,2019-11-01 00:31:01,2019-11-01 00:38:32,2,1.20,1,N,170,224,1,7,3,0.5,1.2,0,0.3,12,2.5
1,2019-11-01 00:42:06,2019-11-01 00:45:31,1,.40,1,N,79,79,1,4,3,0.5,1.55,0,0.3,9.35,2.5
1,2019-11-01 00:54:52,2019-11-01 01:02:02,2,1.00,1,N,234,233,1,7,3,0.5,2.15,0,0.3,12.95,2.5
1,2019-11-01 00:28:38,2019-11-01 00:43:30,2,1.90,1,N,249,246,1,11,3,0.5,2,0,0.3,16.8,2.5
1,2019-11-01 00:52:58,2019-11-01 01:01:17,3,1.10,1,N,68,234,4,7,3,0.5,0,0,0.3,10.8,2.5
2,2019-11-01 00:05:58,2019-11-01 00:13:28,2,.63,1,N,148,4,1,6,0.5,0.5,1,0,0.3,10.8,2.5
2,2019-11-01 00:23:25,2019-11-01 00:40:11,2,1.38,1,N,79,249,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
2,2019-11-01 00:44:39,2019-11-01 00:50:15,2,.68,1,N,249,113,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2019-11-01 00:53:10,2019-11-01 00:57:22,2,.59,1,N,114,79,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2019-11-01 00:31:43,2019-11-01 00:42:14,2,1.96,1,N,230,229,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,2019-11-01 00:30:10,2019-11-01 00:50:13,2,2.31,1,N,114,170,1,13.5,0.5,0.5,2.6,0,0.3,19.9,2.5
